Harry Potter, Why didn't you tell her? Bellatrix? You knew it was me. But you didn't say anything.,
Gregory Goyle," C'mon Draco, don't be a prat, do it.",
Lucius Malfoy," My Lord, might it be less... Might it not be more prudent to call off this attack? Simply seek the boy yourself?",
Lord Voldemort," I do not need to seek the boy. Before the night is out, he will come to me! Do you understand?! [slaps his face] Look at me! How can you live with yourself, Lucius?",
Lucius Malfoy, I... I don't know.,
Lord Voldemort, Go and find Severus. Bring him to me.,
Severus Snape," You have performed extraordinary magic with this wand, my Lord, in the last few hours alone.",
Lord Voldemort," No. No, I am extraordinary, but the wand... resists me.",
Severus Snape," There is no wand more powerful, Ollivander himself has said. Tonight, when the boy comes, it will not fail you, I am sure of it. It answers to you, and you only.",
Lord Voldemort, Does it?,
Severus Snape, My Lord...,
Lord Voldemort," The wand, does it truly answer to me? You're a clever man, Severus. Surely, you must know. Where does its true loyalty lie?",
Severus Snape," With you, of course, my Lord.",
Lord Voldemort," The Elder Wand cannot serve me properly because I am not its true master. The Elder Wand belongs to the wizard who killed its last owner. You killed Dumbledore, Severus. While you live, the Elder Wand cannot truly be mine. You've been a good and faithful servant, Severus, but only I can live...forever.",
Severus Snape, My Lord... [Voldemort slashes with his wand and cuts Snape's throat; blood spills; Severus falls onto the window],
Lord Voldemort," Nagini, kill. [Nagini repeatedly bites Snape, mortally wounding him]",
Severus Snape," It will contain the curse to your hand for the time being. It will spread, Albus.",
Albus Dumbledore, How long?,
Severus Snape, Maybe a year.,
Albus Dumbledore," Don't ignore me, Severus. We both know Lord Voldemort has ordered the Malfoy boy to murder me. But should he fail, one should presume that the Dark Lord would turn to you. You must be the one to kill me, Severus. It is the only way. Only then will the Dark Lord trust you completely. [We see Dumbledore being killed by Snape, as shown in Half-Blood Prince] There will come a time when Harry Potter must be told something, but you must wait until Lord Voldemort is at his most vulnerable.",
Severus Snape, Must be told what?,
Albus Dumbledore," On the night Lord Voldemort went to Godric's Hollow to kill Harry, and Lily Potter cast herself between them, the curse rebounded. When that happened, a part of Voldemort's soul latched itself onto the only living thing that it could find", Harry himself. There is a reason Harry can speak with snakes. There is a reason he can look into Voldemort's mind. A part of Voldemort lives inside him.
Severus Snape," So, when the time comes...the boy must die?",
Albus Dumbledore," Yes, yes, he must die.",
Severus Snape, You've kept him alive so he can die at the proper moment. You've been raising him like a pig for slaughter!,
Albus Dumbledore," Don't tell me now that you've grown to care for the boy. [Snape casts a deer Patronus, the same one that helped Harry find the Sword of Gryffindor in Part 1] Lily? [A crying Snape is shown holding Lily's body] After all this time?",
Severus Snape," Always. So, when the time comes...the boy must die?",
Albus Dumbledore," Yes, he must die. And Voldemort himself must do it. That is essential.",
Harry Potter," [Walking into a clearing in the Forest, Harry pulls the Snitch from his pocket] I'm ready to die. [He kisses it, and it opens to reveal a small black stone] The Resurrection Stone...",
Lily Potter," You've been so brave, sweetheart.",
Harry Potter," Why are you here, all of you?",
Lily Potter, We never left.,
Harry Potter," Does it hurt, dying?",
Sirius Black, Quicker than falling asleep.,
James Potter," You're nearly there, son.",
Harry Potter," I'm sorry. I never wanted any of you to die for me. And Remus, your son...",
Remus Lupin," Others will tell him what his mother and father died for. One day, he'll understand.",
Harry Potter, You'll stay with me?,
James Potter, Until the end.,
Harry Potter, And he won't be able to see you?,
Sirius Black," No. [points to Harry's heart] We're here, you see.",
Harry Potter, Stay close to me.,
Lily Potter, Always.,
Albus Dumbledore," Harry, you wonderful boy. You brave man. Let us walk.",
Harry Potter," Professor, what is that?",
Albus Dumbledore," Something beyond either of our help. A part of Voldemort, sent here to die.",
Harry Potter, And exactly where are we?,
Albus Dumbledore, I was going to ask you that. Where would you say that we are?,
Harry Potter," Well, it looks like King's Cross Station, only cleaner, and without all the trains.",
Albus Dumbledore," King's Cross, is that right? This is, as they say, your party. I expect you now realize that you and Voldemort have been connected by something other than fate, since that night in Godric's Hollow all those years ago.",
Harry Potter," So it's true then, isn't it, Sir? A part of him lives in me, doesn't it?",
Albus Dumbledore," Did. It was just destroyed many moments ago by none other than Voldemort himself. You were the Horcrux he never meant to make, Harry.",
Harry Potter," I have to go back, haven't I?",
Albus Dumbledore," Oh, that's up to you.",
Harry Potter, I have a choice?,
Albus Dumbledore," Oh, yes. We're in King's Cross, you say? I think if you so desired, you'd be able to board a train.",
Harry Potter, And where would it take me?,
Albus Dumbledore, [chuckles] On.,
Harry Potter, Voldemort has the Elder Wand.,
Albus Dumbledore, True.,
Harry Potter, And the snake's still alive.,
Albus Dumbledore, Yes.,
Harry Potter, And I've nothing to kill it with.,
Albus Dumbledore," [walks back to Harry] Help will always be given at Hogwarts, Harry, to those who ask for it. I've always prized myself on my ability to turn a phrase. Words are, in my not so humble opinion, our most inexhaustible source of magic. Capable of both inflicting injury, and remedying it. But I would, in this case, amend my original statement to this"," ""Help would always be given at Hogwarts to those who deserve it."" Do not pity the dead, Harry. Pity the living. And above all, those who live without love."
Harry Potter," Professor, my mother's Patronus was a doe, wasn't it? It's the same as Professor Snape's. It's curious, don't you think?",
Albus Dumbledore," Actually, if I think about it, it doesn't seem curious at all. I'll be going now, Harry. [turns to leave]",
Harry Potter, Professor? Is this all real? Or is it just happening inside my head?,
Albus Dumbledore," Of course it's happening inside your head, Harry. Why should that mean that it's not real? [he fades into the light]",
Harry Potter," Professor, what shall I do? Professor?",
Bellatrix Lestrange, The boy... is he dead?,
Narcissa Malfoy," [Leaning into Harry, her eyes widen as she feels his heart still beating] Is he alive? Draco, is he alive?",
Narcissa Malfoy," [after Harry nods, she stands and faces Voldemort] Dead.",
Ginny Weasley," Who is that Hagrid's carrying? Neville, who is it?",
Lord Voldemort, Harry Potter... is dead!,
Ginny Weasley, No! NO!!,
Lord Voldemort," Silence! [fires a spell towards Ginny, causing her to back down] Stupid girl. Harry Potter is dead. [to Hogwarts' assembled] From this day forth, you put your faith... in me. [to Death Eaters] Harry Potter is dead! [He and his Death Eaters laugh] And now is the time to declare yourself. Come forward and join us... or die.",
Lucius Malfoy, Draco! Draco.,
Narcissa Malfoy," Draco, come.",
Lord Voldemort," Well done, Draco. Well done. [Draco walks to his parents. Neville comes forward] Well, I must say, I hoped for better. [Death Eaters laugh] And who might you be, young man?",
Neville Longbottom, Neville Longbottom. [Death Eaters laugh],
Bellatrix Lestrange, Ha-ha!,
Lord Voldemort," Well, Neville, I'm sure we can find a place for you in our ranks--",
Neville Longbottom, I'd like to say somethin’.,
Lord Voldemort," [makes a fist, but then lowers it] Well, Neville, I'm sure we'd all be fascinated to hear what you have to say.",
Neville Longbottom, It doesn't matter that Harry's gone.,
Seamus Finnigan," Stand down, Neville.",
Neville Longbottom," People die every day. Friends, family. Yeah, we lost Harry tonight. But he's still with us, in here. [gestures to his heart] So's Fred, and Remus, Tonks... all of them. They didn't die in vain. [to Voldemort] But you will, 'cause you're wrong! Harry's heart did beat for us, for all of us! It's not over!",
Harry Potter, Confringo!,
Bellatrix Lestrange," No! No, come back! Lucius! Come back! Come back and fight!",
Harry Potter," [to Ron, Hermione, and Neville] I'll lure him into the castle! We have to kill the snake.",
Harry Potter," You were right. When you told Professor Snape that wand was failing you, It will always fail you.",
Lord Voldemort, [last and final words] I killed Snape!,
Harry Potter," But what if the Wand never belonged to Snape? What if its allegiance was always to someone else? Come on, Tom. Let's finish this the way we started it", TOGETHER! [throws himself and Voldemort off the roof]
Hermione Granger, Why didn't it work for him? The Elder Wand?,
Harry Potter," It answered to somebody else. When he killed Snape, he thought the Wand would become his, but the thing is, the Wand never belonged to Snape. It was Draco who disarmed Dumbledore that night at the Astronomy Tower. From that moment on, the Wand answered to him, until... the other night, when I disarmed Draco at Malfoy Manor.",
