"character","book","element_id","sentence_id","text"
"ron","prisoner_of_azkaban",49,245," ""No,"" said Ron flatly."
"ron","prisoner_of_azkaban",50,14," ""We know he's not coming in through Honeyduke's,"" said Ron dismissively."
"harry","prisoner_of_azkaban",50,36," ""He must've known he'd have a job getting back out of the castle once you'd yelled and woken people up,"" said Harry thoughtfully."
"ron","prisoner_of_azkaban",50,67," ""Oh,"" said Ron, looking slightly put out."
"harry","prisoner_of_azkaban",50,158,"  ""Hi, Neville,"" said Harry, moving swiftly away from the statue and pushing the map back into his pocket."
"harry","prisoner_of_azkaban",50,174," ""We're not -- meeting here,"" said Harry."
"ron","prisoner_of_azkaban",50,206," ""Even the Hogwarts ghosts avoid it,"" said Ron as they leaned on the fence, looking up at it."
"harry","prisoner_of_azkaban",50,264,"If Malfoy tells anyone -- you'd better get back to the castle, quick --"" ""See you later,"" said Harry, and without another word, he tore back down the path toward Hogsmeade."
"snape","prisoner_of_azkaban",50,279," ""Come with me, Potter,"" said Snape."
"snape","prisoner_of_azkaban",50,284," ""Sit,"" said Snape."
"snape","prisoner_of_azkaban",50,287," ""Mr. Malfoy has just been to see me with a strange story, Potter,"" said Snape."
"harry","prisoner_of_azkaban",50,300,"  ""No,"" said Harry, now trying to sound innocently curious."
"harry","prisoner_of_azkaban",50,304," ""Maybe he'd better go to Madam Pomfrey,"" said Harry."
"harry","prisoner_of_azkaban",50,309,"  ""I know that,"" said Harry, striving to keep his face free of guilt or fear."
"snape","prisoner_of_azkaban",50,310,"""It sounds like Malfoy's having hallucin --""  ""Malfoy is not having hallucinations,"" snarled Snape, and he bent down, a hand on each arm of Harry's chair, so that their faces were a foot apart."
"harry","prisoner_of_azkaban",50,312,"  ""I've been up in Gryffindor Tower,"" said Harry."
"harry","prisoner_of_azkaban",50,329,"  ""My dad didn't strut,"" said Harry, before he could stop himself."
"harry","prisoner_of_azkaban",50,364," ""Ron gave them to me,"" said Harry, praying he'd get a chance to tip Ron off before Snape saw him."
"snape","prisoner_of_azkaban",50,425," ""I certainly did,"" said Snape, his face contorted with fury as he strode back to his desk."
"harry","prisoner_of_azkaban",50,456,"  ""No,"" said Harry quickly."
"lupin","prisoner_of_azkaban",50,474," ""Professor, I --""  ""I don't want to hear explanations,"" said Lupin shortly."
"ron","prisoner_of_azkaban",50,498," ""It's my fault,"" said Ron abruptly."
"hermione","prisoner_of_azkaban",50,506,"  ""No,"" said Hermione."
"harry","prisoner_of_azkaban",51,9," Hagrid  ""They can't do this,"" said Harry."
"hermione","prisoner_of_azkaban",51,12,"  ""Malfoy's dad's frightened the Committee into it,"" said Hermione, wiping her eyes."
"ron","prisoner_of_azkaban",51,18,"  ""Yeah, it will,"" said Ron fiercely."
"ron","prisoner_of_azkaban",51,27," ""Oh -- well -- he was old,"" said Ron, looking thoroughly relieved that she had let go of him."
"ron","prisoner_of_azkaban",51,68,"  ""We're due in Charms,"" said Ron, still goggling at Hermione."
"harry","prisoner_of_azkaban",51,78," ""That's weird,"" said Harry, staring at Ron."
"ron","prisoner_of_azkaban",51,81," ""She could've done with a Cheering Charm on her too,"" said Ron as the class left for lunch, all grinning broadly -- the Cheering Charms had left them with a feeling of great contentment."
"harry","prisoner_of_azkaban",51,94,"  ""Divination, but it's not for another twenty minutes,"" said Harry."
"professor","prisoner_of_azkaban",51,128," ""I have decided to introduce the crystal ball a little earlier than I had planned,"" said Professor Trelawney, sitting with her back to the fire and gazing around."
"ron","prisoner_of_azkaban",51,148," ""Yeah, there's a burn on this table,"" said Ron, pointing."
"harry","prisoner_of_azkaban",51,229," ""So you must catch it only if we're more than fifty points up,"" Wood told Harry constantly."
"hermione","prisoner_of_azkaban",52,19," ""No,"" said Hermione shortly."
"ron","prisoner_of_azkaban",52,21,"  ""Oh, yeah, I borrowed it for a bit of bedtime reading,"" said Ron, but very quietly."
"harry","prisoner_of_azkaban",52,53,"  ""Yes,"" said Harry."
"ron","prisoner_of_azkaban",52,90," ""Nope,"" said Ron in an offhand voice."
"ron","prisoner_of_azkaban",52,99," ""That's convenient,"" snorted Ron."
"harry","prisoner_of_azkaban",52,101,"  ""Yeah,"" said Harry, looking at his own watch."
"harry","prisoner_of_azkaban",52,105," ""She says I've got all the makings of a true Seer,"" she informed Harry and Ron."
"ron","prisoner_of_azkaban",52,116," ""Rubbish,"" said Ron."
"harry","prisoner_of_azkaban",52,119,"  ""Meet you in the common room,"" Harry muttered as Professor Trelawney's voice called, ""Harry Potter!"""
"harry","prisoner_of_azkaban",52,131," ""Er --"" said Harry, ""a dark shape..."
"harry","prisoner_of_azkaban",52,144,"  ""Yes,"" said Harry firmly."
"ron","prisoner_of_azkaban",52,206," ""Buckbeak lost,"" said Ron weakly."
"harry","prisoner_of_azkaban",52,214," Hagrid  ""We've got to go,"" said Harry at once."
"ron","prisoner_of_azkaban",52,216,"  ""Sunset, though,"" said Ron, who was staring out the window ill a glazed sort of way."
"hermione","prisoner_of_azkaban",52,226," ""That's true,"" said Hermione, getting to her feet."
"harry","prisoner_of_azkaban",52,229,"  ""You -- you tap it and say, 'Dissendium,'"" said Harry."
"hermione","prisoner_of_azkaban",52,264," ""I'll do it, Hagrid,"" said Hermione quickly, hurrying over and starting to clean up the mess."
"ron","prisoner_of_azkaban",53,7," ""We can't,"" said Ron, who was paper-white."
"ron","prisoner_of_azkaban",53,13,"  ""Come on,"" said Ron, whose teeth seemed to be chattering."
"harry","prisoner_of_azkaban",53,72,"  ""He's friends with that dog,"" said Harry grimly."
"harry","prisoner_of_azkaban",53,80," ""This way,"" said Harry, setting off, bent-backed, after Crookshanks."
"harry","prisoner_of_azkaban",53,178,"roared Harry, and he aimed a kick at Crookshanks that made the cat leap aside, spitting; Harry snatched up his wand and turned -  ""Get out of the way!"""
"harry","prisoner_of_azkaban",53,189," ""You killed my parents,"" said Harry, his voice shaking slightly, but his wand hand quite steady."
"harry","prisoner_of_azkaban",53,200,"  ""I understand a lot better than you think,"" said Harry, and his voice shook more than ever."
"lupin","prisoner_of_azkaban",53,274,"  ""You're wrong,"" said Lupin."
"lupin","prisoner_of_azkaban",53,292,"  ""He'll be delighted,"" said Lupin coolly."
"lupin","prisoner_of_azkaban",53,301,"  ""But they already know,"" said Lupin."
"lupin","prisoner_of_azkaban",53,306,"  ""Some of the staff thought so,"" said Lupin."
"lupin","prisoner_of_azkaban",53,313," I have not been helping Sirius,"" said Lupin."
"lupin","prisoner_of_azkaban",53,316," There, said Lupin, sticking his own wand back into his belt ""You're armed, we're not."
"lupin","prisoner_of_azkaban",53,321,"  ""The map,"" said Lupin."
"lupin","prisoner_of_azkaban",53,325," ""Of course I know how to work it,"" said Lupin, waving his hand impatiently."
"lupin","prisoner_of_azkaban",53,333,"  ""The number of times I saw James disappearing under it...,"" said Lupin, waving an impatient hand again."
"lupin","prisoner_of_azkaban",53,341,"  I couldn't believe my eyes,"" said Lupin, still pacing, and ignoring Harry's interruption."
"lupin","prisoner_of_azkaban",53,349," ""No, Ron,"" said Lupin."
"lupin","prisoner_of_azkaban",53,357,"  ""Everything,"" said Lupin."
"lupin","prisoner_of_azkaban",53,368," ""What d'you mean -- of course he's a rat --""  ""No, he's not,"" said Lupin quietly."
"ron","prisoner_of_azkaban",54,28,"  ""You're nutters, both of you,"" said Ron shakily, looking round at Harry and Hermione for support."
"lupin","prisoner_of_azkaban",54,41," ""Everyone thought Sirius killed Peter,"" said Lupin, nodding."
"lupin","prisoner_of_azkaban",54,68,"but you'll need to help me, Sirius,"" said Lupin, I only know how it began..."""
"lupin","prisoner_of_azkaban",54,77," ""It's not,"" said Lupin, still looking at the door in a puzzled way."
"lupin","prisoner_of_azkaban",54,125," ""Yes, indeed,"" said Lupin."
"lupin","prisoner_of_azkaban",54,133," ""They couldn't keep me company as humans, so they kept me company as animals,"" said Lupin."
"lupin","prisoner_of_azkaban",54,156,"  ""A thought that still haunts me,"" said Lupin heavily."
"lupin","prisoner_of_azkaban",54,178,"  ""He's here, Sirius,"" said Lupin heavily."
"harry","prisoner_of_azkaban",54,199,"  ""So that's why Snape doesn't like you,"" said Harry slowly, ""because he thought you were in on the joke?"""
"snape","prisoner_of_azkaban",55,4," ""I found this at the base of the Whomping Willow,"" said Snape, throwing the cloak aside, careful to keep this wand pointing directly at Lupin's chest."
"lupin","prisoner_of_azkaban",55,18,"Not even I dreamed you would have the nerve to use this old place as your hideout --""  ""Severus, you're making a mistake,"" said Lupin urgently."
"snape","prisoner_of_azkaban",55,19,"""You haven't heard everything -- I can explain -- Sirius is not here to kill Harry --""  ""Two more for Azkaban tonight,"" said Snape, his eyes now gleaming fanatically."
"lupin","prisoner_of_azkaban",55,22,"a tame werewolf --""  ""You fool,"" said Lupin softly."
"snape","prisoner_of_azkaban",55,61," ""Get out of the way, Potter, you're in enough trouble already,"" snarled Snape."
"snape","prisoner_of_azkaban",55,65,"  ""Don't ask me to fathom the way a werewolf's mind works,"" hissed Snape."
"lupin","prisoner_of_azkaban",55,97," ""I'm still not saying I believe you,"" he told Lupin."
"lupin","prisoner_of_azkaban",55,98," ""Then it's time we offered you some proof,"" said Lupin."
"lupin","prisoner_of_azkaban",55,106,"  ""You know, Sirius, that's a fair question,"" said Lupin, turning to Black and frowning slightly."
"lupin","prisoner_of_azkaban",55,119," ""My God,"" said Lupin softly, staring from Scabbers to the picture in the paper and back again."
"lupin","prisoner_of_azkaban",55,135,"He's been in my family for ages, right --""  ""Twelve years, in fact,"" said Lupin."
"lupin","prisoner_of_azkaban",55,174,"  ""No,"" said Lupin, ""Harry-""  ""And now you've come to finish him off!"""
"lupin","prisoner_of_azkaban",55,178," ""Harry,"" said Lupin hurriedly, ""don't you see?"
"lily","prisoner_of_azkaban",55,188,"""I persuaded Lily and James to change to Peter at the last moment, persuaded them to use him as Secret-Keeper instead of me...."
"lupin","prisoner_of_azkaban",55,200," ""Enough of this,"" said Lupin, and there was a steely note in his voice Harry had never heard before."
"lupin","prisoner_of_azkaban",55,205," ""Force him to show himself,"" said Lupin."
"lupin","prisoner_of_azkaban",55,216," ""I think so,,, said Lupin, holding Scabbers tightly in one hand and his wand in the other."
"lupin","prisoner_of_azkaban",55,229," ""Well, hello, Peter,"" said Lupin pleasantly, as though rats frequently erupted into old school friends around him."
"lupin","prisoner_of_azkaban",55,241,"  ""So we've heard,"" said Lupin, more coldly."
"lupin","prisoner_of_azkaban",55,247," ""No one's going to try and kill you until we've sorted a few things out,"" said Lupin."
"lupin","prisoner_of_azkaban",55,283,"""You don't believe this -- this madness, Remus --""  ""I must admit, Peter, I have difficulty in understanding why an innocent man would want to spend twelve years as a rat,"" said Lupin evenly."
"lupin","prisoner_of_azkaban",55,309,"  ""Certainly, Hermione,"" said Lupin courteously."
"lupin","prisoner_of_azkaban",55,398,"  ""Not if he thought I was the spy, Peter,"" said Lupin."
"lupin","prisoner_of_azkaban",55,402," ""Not at all, Padfoot, old friend,"" said Lupin, who was now rolling up his sleeves."
"lupin","prisoner_of_azkaban",55,407,"  ""Yes, I think so,"" said Lupin grimly."
"lupin","prisoner_of_azkaban",55,474," ""You should have realized,"" said Lupin quietly, ""if Voldemort didn't kill you, we would."
"lupin","prisoner_of_azkaban",55,506," ""Very well,"" said Lupin."
"lupin","prisoner_of_azkaban",55,509," ""I'm going to tie him up,"" said Lupin."
"lupin","prisoner_of_azkaban",55,516," ""Right,"" said Lupin, suddenly businesslike."
"lupin","prisoner_of_azkaban",55,525," ""There's nothing seriously wrong with him,"" said Lupin, bending over Snape and checking his pulse."
"lupin","prisoner_of_azkaban",55,536,"  ""I'll do it,"" said Lupin."
"ron","prisoner_of_azkaban",55,537," ""And me,"" said Ron savagely, limping forward."
"harry","prisoner_of_azkaban",56,14,"  ""You' re free,"" said Harry."
"harry","prisoner_of_azkaban",56,17,"  ""Yeah, I knew that,"" said Harry."
"lupin","prisoner_of_azkaban",56,61," ""One wrong move, Peter,"" said Lupin threateningly ahead."
"harry","prisoner_of_azkaban",56,117," ""We'd better get them up to the castle and tell someone,"" said Harry, pushing his hair out of his eyes, trying to think straight."
"dumbledore","prisoner_of_azkaban",57,114,"Headmaster, I must insist --""  ""My apologies, Poppy, but I need a word with Mr. Potter and Miss Granger,"" said Dumbledore calmly."
"dumbledore","prisoner_of_azkaban",57,117,"""Something about a rat, and Pettigrew being alive --""  ""That, indeed, is Black's story,"" said Dumbledore, surveying Snape closely through his half-moon spectacles."
"dumbledore","prisoner_of_azkaban",57,124,"  ""Now, Snape,"" said Fudge, startled, ""the young lady is disturbed in her mind, we must make allowances --""  ""I would like to speak to Harry and Hermione alone,"" said Dumbledore abruptly."
"dumbledore","prisoner_of_azkaban",57,128,"""They need treatment, they need rest --""  ""This cannot wait,"" said Dumbledore."
"dumbledore","prisoner_of_azkaban",57,143,"  ""My memory is as good as it ever was, Severus,"" said Dumbledore quietly."
"dumbledore","prisoner_of_azkaban",57,161,"  ""Yes, I do,"" said Dumbledore quietly."
