Book,Character,House,Text
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Wha- oh, yeah, we have,' said Harry, seizing gratefully on the excuse."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    That sneak friend of hers, Marietta,' said Harry."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,Hadn't people like Hagrid and Sirius told Harry how wonderful his father had been?
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'Oh, hi,' said Harry, pulling his books towards him."
Book_Order_Of_The_Phoenix,Book_Ginny,Gryffindor,"    'It's over,' said Ginny."
Book_Order_Of_The_Phoenix,Book_Ginny,Gryffindor,"  'It's Easter eggs from Mum,' said Ginny."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'Yeah, I'm fine,' said Harry gruffly."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'It's not Cho I want to talk to,' said Harry brusquely."
Book_Order_Of_The_Phoenix,Book_Ginny,Gryffindor,"  'Well,' said Ginny slowly, helping herself to a bit of egg, too, 'if you really want to talk to Sirius, I expect we could think of a way to do it.'"
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Come on,' said Harry dully."
Book_Order_Of_The_Phoenix,Book_Ginny,Gryffindor,"    The thing about growing up with Fred and George,' said Ginny thoughtfully, 'is that you sort of start thinking anything's possible if you've got enough nerve.'"
Book_Order_Of_The_Phoenix,Book_Ginny,Gryffindor,"    'Oh damn,' whispered Ginny, jumping to her feet."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'Well, I don't fancy Healing,' said Ron on the last evening of the holidays."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'You'd need more than a good sense of fun to liaise with my uncle,' said Harry darkly."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'I don't much fancy banking,' said Hermione vaguely, now immersed in: 'HAVE YOU GOT WHAT IT TAKES TO TRAIN SECURITY TROLLS?'"
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"'Ginny's had a word with us about you,' said Fred, stretching out his legs on the table in front of them and causing several booklets on careers with the Ministry of Magic to slide off on to the floor."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"said Hermione sharply, freezing with her hand halfway towards picking up 'MAKE A BANG AT THE DEPARTMENT OF MAGICAL ACCIDENTS AND CATASTROPHES'."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"said Harry, trying to sound casual, 'yeah, I thought I'd like - '    'Don't be so ridiculous,' said Hermione, straightening up and looking at him as though she could not believe her eyes."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"said Harry, trying to sound casual, 'yeah, I thought I'd like - '    'Don't be so ridiculous,' said Hermione, straightening up and looking at him as though she could not believe her eyes."
Book_Order_Of_The_Phoenix,Book_George,Gryffindor,"    'Well, we think we can find a way around that,' said George, stretching and smiling."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'Yes, but still,' said Hermione, with an air of explaining something very simple to somebody very obtuse, 'even if you do cause a diversion, how is Harry supposed to talk to him?'"
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Umbridge's office,' said Harry quietly."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'I don't think so,' said Harry, shrugging."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Christmas before last Sirius gave me a knife that'll open any lock,' said Harry."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'I dunno,' said Ron, looking alarmed at being asked to give an opinion."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"    'Spoken like a true friend and Weasley,' said Fred, clapping Ron hard on the back."
Book_Order_Of_The_Phoenix,Book_George,Gryffindor,"  'Easy,' said George."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"  'You'll see, little bro', said Fred, as he and George got up again."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"    'Hermione,' said Ron in a low and indignant voice, 'are you going to stop telling Harry off and listen to Binns, or am I going to have to take my own notes?'"
Book_Order_Of_The_Phoenix,Book_Professor,#N/A,"  'Sit down, Potter,' said Professor McGonagall tersely."
Book_Order_Of_The_Phoenix,Book_Professor,#N/A,"  'Well, Potter, this meeting is to talk over any career ideas you might have, and to help you decide which subjects you should continue into the sixth and seventh years,' said Professor McGonagall."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,    'Er - ' said Harry.
Book_Order_Of_The_Phoenix,Book_Professor,#N/A,"  'You'd need top grades for that,' said Professor McGonagall, extracting a small, dark leaflet from under the mass on her desk and opening it."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'Yes,' said Harry."
Book_Order_Of_The_Phoenix,Book_Professor,#N/A,"    'Naturally,' said Professor McGonagall crisply."
Book_Order_Of_The_Phoenix,Book_Umbridge,Hufflepuff,"  'Oh, no, thank you very much,' said Umbridge, with that simpering laugh Harry hated so much."
Book_Order_Of_The_Phoenix,Book_Professor,#N/A,"    'I daresay you'll find you can,' said Professor McGonagall through tightly gritted teeth."
Book_Order_Of_The_Phoenix,Book_Professor,#N/A,"said Professor McGonagall in a tone of revulsion, as she pulled a sheet of pink parchment from between the leaves of Harry's folder."
Book_Order_Of_The_Phoenix,Book_Professor,#N/A,"  'Of course I understood it,' said Professor McGonagall, her teeth clenched so tightly the words came out a little muffled."
Book_Order_Of_The_Phoenix,Book_Professor,#N/A,"'He has achieved high marks in all his Defence Against the Dark Arts tests - '    'I'm terribly sorry to have to contradict you, Minerva, but as you will see from my note, Harry has been achieving very poor results in his classes with me - '    'I should have made my meaning plainer,' said Professor McGonagall, turning at last to look Umbridge directly in the eyes."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Yes,' said Harry."
Book_Order_Of_The_Phoenix,Book_Professor,#N/A,"    'Well, you'll need to demonstrate the ability to react well to pressure and so forth,' said Professor McGonagall, 'perseverance and dedication, because Auror training takes a further three years, not to mention very high skills in practical Defence."
Book_Order_Of_The_Phoenix,Book_Umbridge,Hufflepuff,"It will mean a lot more study even after you've left school, so unless you're prepared to - '    'I think you'll also find,' said Umbridge, her voice very cold now, 'that the Ministry looks into the records of those applying to be Aurors."
Book_Order_Of_The_Phoenix,Book_Professor,#N/A,"    'A very good chance, then,' said Professor McGonagall."
Book_Order_Of_The_Phoenix,Book_Umbridge,Hufflepuff,"  'Potter has a criminal record,' said Umbridge loudly."
Book_Order_Of_The_Phoenix,Book_Mcgonagall,Gryffindor,"  'Potter has been cleared of all charges,' said McGonagall, even more loudly."
Book_Order_Of_The_Phoenix,Book_Professor,#N/A,"    'You are raving,' said Professor McGonagall, superbly disdainful."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Yeah,' said Harry."
Book_Order_Of_The_Phoenix,Book_Lupin,Gryffindor,"    'I'll call him,' said Lupin, getting to his feet, still looking perplexed, 'he went upstairs to look for Kreacher, he seems to be hiding in the attic again ."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'No,' said Harry, 'it's nothing like that ."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,He was only fifteen - '    'I'm fifteen' said Harry heatedly.
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"  'Look, Harry' said Sirius placatingly, 'James and Snape hated each other from the moment they set eyes on each other, it was just one of those things, you can understand that, can't you?"
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Yeah,' said Harry, 'but he just attacked Snape for no good reason, just because - well, just because you said you were bored,' he finished, with a slightly apologetic note in his voice."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"  'I'm not proud of it,' said Sirius quickly."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"  Lupin looked sideways at Sirius, then said, 'Look, Harry, what you've got to understand is that your father and Sirius were the best in the school at whatever they did - everyone thought they were the height of cool - if they sometimes got a bit carried away - '    'If we were sometimes arrogant little berks, you mean,' said Sirius."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'He kept messing up his hair,' said Harry in a pained voice."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"  'I'd forgotten he used to do that,' said Sirius affectionately."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'Yeah,' said Harry, watching uncomprehendingly as Sirius and Lupin beamed reminiscently."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"said Sirius bracingly, 'we were all idiots!"
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"    'Yeah, well,' said Sirius, 'you made us feel ashamed of ourselves sometimes ."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'And,' said Harry doggedly, determined to say everything that was on his mind now he was here, 'he kept looking over at the girls by the lake, hoping they were watching him!'"
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"    'Oh, well, he always made a fool of himself whenever Lily was around,' said Sirius, shrugging, 'he couldn't stop himself showing off whenever he got near her.'"
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"    'Nah, she didn't,' said Sirius."
Book_Order_Of_The_Phoenix,Book_Lupin,Gryffindor,"  'She started going out with him in seventh year,' said Lupin."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"  'Once James had deflated his head a bit,' said Sirius."
Book_Order_Of_The_Phoenix,Book_Lupin,Gryffindor,"  'And stopped hexing people just for the fun of it,' said Lupin."
Book_Order_Of_The_Phoenix,Book_Lupin,Gryffindor,"  'Well,' said Lupin slowly, 'Snape was a special case."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"    'She didn't know too much about it, to tell you the truth,' said Sirius."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Yeah, OK,' said Harry heavily."
Book_Order_Of_The_Phoenix,Book_Lupin,Gryffindor,"    'Now you mention it,' said Lupin, a faint crease between his eyebrows, 'how did Snape react when he found you'd seen all this?'"
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'He told me he'd never teach me Occlumency again,' said Harry indifferently, 'like that's a big disappoint-    'He WHAT?'"
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Yeah,' said Harry, surprised at what he considered a great over-reaction."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'OK, OK,' said Harry, thoroughly discomposed, not to mention annoyed."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"    'No,' said Sirius, glancing behind him."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"    'Pretty amusing, yeah,' said Fred, looking up at her without the slightest sign of fear."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"  'George,' said Fred, 'I think we've outgrown full-time education.'"
Book_Order_Of_The_Phoenix,Book_George,Gryffindor,"    'Yeah, I've been feeling that way myself,' said George lightly."
Book_Order_Of_The_Phoenix,Book_George,Gryffindor,"  'Definitely,' said George."
Book_Order_Of_The_Phoenix,Book_Professor,#N/A,"  'We won't be seeing you,' Fred told Professor Umbridge, swinging his leg over his broomstick."
Book_Order_Of_The_Phoenix,Book_George,Gryffindor,"  'Yeah, don't bother to keep in touch,' said George, mounting his own."
Book_Order_Of_The_Phoenix,Book_George,Gryffindor,"    'Special discounts to Hogwarts students who swear they're going to use our products to get rid of this old bat,' added George, pointing at Professor Umbridge."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"    'Course not, he'll recover,' said Ron indifferently."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'Reparo,' said Hermione quickly, mending Ron's cup with a wave of her wand."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"    'When Mum's next letter finally gets through Umbridge's screening process,' said Ron bitterly, now holding his cup up while its frail legs tried feebly to support its weight, 'I'm going to be in deep trouble."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"    'But - '    'It'll be my fault Fred and George left, you wait,' said Ron darkly."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'Well, yes, that occurred to me, too,' said Hermione, allowing her teacup to jog in neat little circles around Harry's, whose stubby little legs were still unable to touch the desktop, 'I've been wondering whether Mundungus has persuaded them to sell stolen goods or something awful.'"
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'He hasn't,' said Harry curtly."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'Yes, I did,' said Harry mutinously."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Yeah, I suppose you'd better,' said Harry dully, ""specially if she thinks they're receiving stolen cauldrons or something.'"
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Of course I am,' said Harry, trying to sound as though this question was insulting, but not quite meeting her eye."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'You know,' said Ron, whose ears were still flaming red, 'if Montague doesn't recover before Slytherin play Hufflepuff, we might be in with a chance of winning the Cup.'"
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Yeah, I s'pose so,' said Harry, glad of a change of subject."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'I mean, we've won one, lost one - if Slytherin lose to Hufflepuff next Saturday - '    'Yeah, that's right,' said Harry, losing track of what he was agreeing to."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'You know,' said Hermione, as she and Harry walked down to the pitch a little later in the midst of a very excitable crowd, 'I think Ron might do better without Fred and George around."
Book_Order_Of_The_Phoenix,Book_Hagrid,Gryffindor,"'No,' said Hagrid."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'Course,' said Harry at once, 'course we'll come.'"
Book_Order_Of_The_Phoenix,Book_Hagrid,Gryffindor,"  'I 'ppreciate this, you two, I really do,' said Hagrid as they reached the stairs."
Book_Order_Of_The_Phoenix,Book_Hagrid,Gryffindor,"    'Yeah, well, a bit o' trouble wouldn' hurt,' said Hagrid, pausing to peer around the edge of the stands to make sure the stretch of lawn between there and his cabin was deserted."
Book_Order_Of_The_Phoenix,Book_Hagrid,Gryffindor,"  'Yeh - yeh'll see in a mo',' said Hagrid, looking over his shoulder as a great roar rose from the stands behind them."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'It'll be Ravenclaw,' said Harry heavily."
Book_Order_Of_The_Phoenix,Book_Hagrid,Gryffindor,"  'Yeah,' said Hagrid."
