character,book,text,House
Snape,half_blood_prince,"Because there was something in the paper about an Inferius —""   ""No, there wasn't,"" said Snape in a bored voice.",Slytherin
Snape,half_blood_prince,"""Shouldn't he be upset Mun-dungus has been arrest —""   ""But Potter seems to have a lot to say on the subject,"" said Snape, pointing suddenly at the back of the room, his black eyes fixed on Harry.",Slytherin
Snape,half_blood_prince,"  ""Oh, very good,"" interrupted Snape, his lip curling.",Slytherin
Snape,half_blood_prince,"So they'd be solid —""   ""A five-year-old could have told us as much,"" sneered Snape.",Slytherin
Snape,half_blood_prince,"  ""Another ten points from Gryffindor,"" said Snape.",Slytherin
Snape,half_blood_prince,"""Now open your books to page two hundred and thirteen,"" said Snape, smirking a little, ""and read the first two paragraphs on the Cruciatus Curse.""",Slytherin
Riddle,half_blood_prince,"  ""Not exactly, sir,"" said Riddle.",Slytherin
Riddle,half_blood_prince,"   ""I don't quite understand how that works, though, sir,"" said Riddle.",Slytherin
Riddle,half_blood_prince,"   ""No, sir, of course not,"" said Riddle quickly.",Slytherin
Riddle,half_blood_prince,"   ""Yes, sir,"" said Riddle.",Slytherin
Riddle,half_blood_prince,"   ""Yes, sir, of course,"" said Riddle quickly.",Slytherin
Riddle,half_blood_prince,"   ""I won't say a word, sir,"" said Riddle, and he left, but not before Harry had glimpsed his face, which was full of that same wild hap-piness it had worn when he had first found out that he was a wiz-ard, the sort of happiness that did not enhance his handsome features, but made them, somehow, less human.",Slytherin
Malfoy,half_blood_prince," ""No one can help me,"" said Malfoy.",Slytherin
Snape,half_blood_prince,"""I can't remember what it was call —"" ""Liar,"" said Snape.",Slytherin
Snape,half_blood_prince,"He stared into Snape's black eyes, hoping against hope that Snape had not seen what he feared, but — ""Bring me your schoolbag,"" said Snape softly, ""and all of your schoolbooks.",Slytherin
Snape,half_blood_prince,"""I understand what a nickname is,"" said Snape.",Slytherin
Snape,half_blood_prince,"""Well, we shall see how you feel after your detentions,"" said Snape.",Slytherin
Snape,half_blood_prince," ""Ten o'clock,"" whispered Snape, with a smile that showed his yellow teeth.",Slytherin
Snape,half_blood_prince,"""Ah, Potter,"" said Snape, when Harry had knocked on his door and entered the unpleasantly familiar office that Snape, despite teaching floors above now, had not vacated; it was as dimly lit as ever and the same slimy dead objects were suspended in colored potions all around the walls.",Slytherin
Snape,half_blood_prince,"""Mr. Filch has been looking for someone to clear out these old files,"" said Snape softly.",Slytherin
Snape,half_blood_prince,"""I thought you could start,"" said Snape, a malicious smile on his lips, ""with boxes one thousand and twelve to one thousand and fifty-six.",Slytherin
Snape,half_blood_prince,"Out of here, quickly,"" said Snape.",Slytherin
Snape,half_blood_prince,"""Kill me like you killed him, you coward -""""DON'T -"" screamed Snape, and his face was suddenly demented, inhuman, as though he was in as much pain as the yelping, howling dog stuck in the burning house behind them - ""CALL ME COWARD!""",Slytherin
Snape,half_blood_prince,"What musta happened was, Dumbledore musta told Snape ter go with them Death Eaters,"" Hagrid said confidently.",Slytherin
Snape,order_of_the_phoenix,"  This may not be an ordinary class, Potter,' said Snape, his eyes narrowed malevolently, 'but I am still your teacher and you will therefore call me ""sir"" or ""Professor"" at all times.'",Slytherin
Snape,order_of_the_phoenix,"    'I told you,' said Snape, rigid in his chair, his eyes slits, 'to call me ""sir"".",Slytherin
Malfoy,philosophers_stone," ""I'd take you on anytime on my own,"" said Malfoy.",Slytherin
Malfoy,philosophers_stone," ""Potter's been sent a broomstick, Professor,"" said Malfoy quickly.",Slytherin
Snape,philosophers_stone," ""Library books are not to be taken outside the school,"" said Snape.",Slytherin
Snape,philosophers_stone," ""I knew it,"" Hermione gasped, ""Snape -- look.""",Slytherin
Draco,philosophers_stone," ""I do feel so sorry,"" said Draco Malfoy, one Potions class, ""for all those people who have to stay at Hogwarts for Christmas because they're not wanted at home.""",Slytherin
Snape,philosophers_stone,"  ""Be that as it may, fighting is against Hogwarts rules, Hagrid,"" said Snape silkily.",Slytherin
Snape,philosophers_stone,"  ""Oh, I thought we'd keep this private,"" said Snape, his voice icy.",Slytherin
Snape,philosophers_stone,"  ""B-b-but Severus, I --""  ""You don't want me as your enemy, Quirrell,"" said Snape, taking a step toward him.",Slytherin
Malfoy,philosophers_stone,"  ""I want Fang,"" said Malfoy quickly, looking at Fang's long teeth.",Slytherin
Snape,philosophers_stone," ""You want to be more careful,"" said Snape.",Slytherin
Snape,philosophers_stone,"  ""Quirrell said Snape --""  ""Professor Snape, Harry.""",Slytherin
Malfoy,prisoner_of_azkaban," ""Well, look who it is,"" said Malfoy in his usual lazy drawl, pulling open the compartment door.",Slytherin
Malfoy,prisoner_of_azkaban," ""I heard your father finally got his hands on some gold this summer, Weasley,"" said Malfoy.",Slytherin
Malfoy,prisoner_of_azkaban," ""God, this place is going to the dogs,"" said Malfoy loudly.",Slytherin
Malfoy,prisoner_of_azkaban,"  ""Yeah,"" said Malfoy, putting on a brave sort of grimace.",Slytherin
Snape,prisoner_of_azkaban," ""Sir,"" Malfoy called, ""sir, I'll need help cutting up these daisy roots, because of my arm --""  ""Weasley, cut up Malfoy's roots for him,"" said Snape without looking up.",Slytherin
Snape,prisoner_of_azkaban," ""Now,"" said Snape in his most dangerous voice.",Slytherin
Malfoy,prisoner_of_azkaban," ""And, sir, I'll need this shrivelfig skinned,"" said Malfoy, his voice full of malicious laughter.",Slytherin
Snape,prisoner_of_azkaban," ""Potter, you can skin Malfoy's shrivelfig,"" said Snape, giving Harry the look of loathing he always reserved just for him.",Slytherin
Malfoy,prisoner_of_azkaban," ""I'm afraid he won't be a teacher much longer,"" said Malfoy in a tone of mock sorrow.",Slytherin
Malfoy,prisoner_of_azkaban,"  ""Well,"" said Malfoy, lowering his voice to a whisper, ""partly, Potter.",Slytherin
Snape,prisoner_of_azkaban,"His potion, which was supposed to be a bright, acid green, had turned --  ""Orange, Longbottom,"" said Snape, ladling some up and allowing to splash back into the cauldron, so that everyone could see.",Slytherin
Snape,prisoner_of_azkaban," ""Please, sir,"" said Hermione, ""please, I could help Neville put it right --""  ""I don't remember asking you to show off, Miss Granger,"" said Snape coldly, and Hermione went as pink as Neville.",Slytherin
Snape,prisoner_of_azkaban," ""Everyone gather 'round,"" said Snape, his black eyes glittering, and watch what happens to Longbottom's toad.",Slytherin
Snape,prisoner_of_azkaban," ""Five points from Gryffindor,"" said Snape, which wiped the smiles from every face.",Slytherin
Snape,prisoner_of_azkaban," ""Fascinating,"" said Snape, without looking at it.",Slytherin
Snape,prisoner_of_azkaban,"  ""Not at all,"" said Snape, but there was a look in his eye Harry didn't like.",Slytherin
Snape,prisoner_of_azkaban," ""He says he is feeling too ill to teach today,"" said Snape with a twisted smile.",Slytherin
Snape,prisoner_of_azkaban," ""As I was saying before Potter interrupted, Professor Lupin has not left any record of the topics you have covered so far --""  ""Please, sir, we've done boggarts, Red Caps, kappas, and grindylows,"" said Hermione quickly, ""and we're just about to start --""  ""Be quiet,"" said Snape coldly.",Slytherin
Snape,prisoner_of_azkaban," ""Werewolves,"" said Snape.",Slytherin
Snape,prisoner_of_azkaban," ""But, sir,"" said Hermione, seemingly unable to restrain herself, ""we're not supposed to do werewolves yet, we're due to start hinkypunks --""  ""Miss Granger,"" said Snape in a voice of deadly calm, ""I was under the impression that I am teaching this lesson, not you.",Slytherin
Snape,prisoner_of_azkaban,"The snout of the werewolf --""  ""That is the second time you have spoken out of turn, Miss Granger,"" said Snape coolly.",Slytherin
Snape,prisoner_of_azkaban," ""D'you know what that --"" (he called Snape something that made Hermione say ""Ron!""",Slytherin
Snape,prisoner_of_azkaban,"  ""Yes, Headmaster,"" said Snape.",Slytherin
Snape,prisoner_of_azkaban," ""Come with me, Potter,"" said Snape.",Slytherin
Snape,prisoner_of_azkaban," ""Sit,"" said Snape.",Slytherin
Snape,prisoner_of_azkaban," ""Mr. Malfoy has just been to see me with a strange story, Potter,"" said Snape.",Slytherin
Snape,prisoner_of_azkaban,"""It sounds like Malfoy's having hallucin --""  ""Malfoy is not having hallucinations,"" snarled Snape, and he bent down, a hand on each arm of Harry's chair, so that their faces were a foot apart.",Slytherin
Snape,prisoner_of_azkaban," ""I certainly did,"" said Snape, his face contorted with fury as he strode back to his desk.",Slytherin
Snape,prisoner_of_azkaban," ""I found this at the base of the Whomping Willow,"" said Snape, throwing the cloak aside, careful to keep this wand pointing directly at Lupin's chest.",Slytherin
Snape,prisoner_of_azkaban,"""You haven't heard everything -- I can explain -- Sirius is not here to kill Harry --""  ""Two more for Azkaban tonight,"" said Snape, his eyes now gleaming fanatically.",Slytherin
Snape,prisoner_of_azkaban," ""Get out of the way, Potter, you're in enough trouble already,"" snarled Snape.",Slytherin
Snape,prisoner_of_azkaban,"  ""Don't ask me to fathom the way a werewolf's mind works,"" hissed Snape.",Slytherin
Uncle,chamber_of_secrets,"  ""Nonsense, Petunia, I never went hungry when I was at Smeltings,"" said Uncle Vernon heartily.",Gryffindor
Uncle,chamber_of_secrets," ""This could well be the day I make the biggest deal of my career, "" said Uncle Vernon.",Gryffindor
Uncle,chamber_of_secrets," ""I think we should run through the schedule one more time,"" said Uncle Vernon.",No Entry
Uncle,chamber_of_secrets," ""Excellent, Dudley,"" said Uncle Vernon.",Gryffindor
Uncle,chamber_of_secrets," ""Exactly,"" said Uncle Vernon nastily.",Gryffindor
Uncle,chamber_of_secrets," ""Too right, you will,"" said Uncle Vernon forcefully.",No Entry
Uncle,chamber_of_secrets," ""You didn't tell us you weren't allowed to use magic outside school,"" said Uncle Vernon, a mad gleam dancing in his eyes.",Hufflepuff
Ha,chamber_of_secrets," ""Maybe he's left,"" said Ha-rry, ""because he missed out on the Defense Against Dark Arts job again!""",No Entry
Professor,chamber_of_secrets," ""I - I didn't think -""  ""That,"" said Professor McGonagall, ""is obvious.""",No Entry
Professor,chamber_of_secrets,"He cleared his throat and said, ""Professor Dumbledore, these boys have flouted the Decree for the Restriction of Underage Wizardry, caused serious damage to an old and valuable tree - surely acts of this nature -""  * 8i  ""It will be for Professor McGonagall to decide on these boys' punishments, Severus,"" said Dumbledore calmly.",No Entry
Professor,chamber_of_secrets,"""Professor, I wanted to watch my sister being Sorted -"" ""The Sorting Ceremony is over,"" said Professor McGonagall.",Hufflepuff
Professor,chamber_of_secrets,"Ten points to Gryffindor,"" said Professor Sprout.",No Entry
Professor,chamber_of_secrets,"Take another ten points,"" said Professor Sprout.",No Entry
Professor,chamber_of_secrets," ""Everyone take a pair of earmuffs,"" said Professor Sprout.",No Entry
Professor,chamber_of_secrets," ""When I tell you to put them on, make sure your ears are completely covered,"" said Professor Sprout.",No Entry
Professor,chamber_of_secrets," ""You will be polishing the silver in the trophy room with Mr. Filch,"" said Professor McGonagall.",Hufflepuff
Professor,chamber_of_secrets," ""And you, Potter, will be helping Professor Lockhart answer his fan mail,"" said Professor McGonagall.",Slytherin
Professor,chamber_of_secrets," ""Certainly not,"" said Professor McGonagall, raising her eyebrows.",Gryffindor
Professor,chamber_of_secrets,"  ""Really, Severus,"" said Professor McGonagall sharply, ""I see no reason to stop the boy playing Quidditch.",Slytherin
Professor,chamber_of_secrets," ""Well,"" said Professor Binns slowly, ""yes, one could argue that, I suppose.""",Hufflepuff
Professor,chamber_of_secrets,"  ""That is believed to be some sort of monster, which the Heir of Slytherin alone can control,"" said Professor Binns in his dry, reedy voice.",Gryffindor
Professor,chamber_of_secrets," ""I tell you, the thing does not exist,"" said Professor Binns, shuffling his notes.",Hufflepuff
Professor,chamber_of_secrets,"  ""Nonsense, O'Flaherty,"" said Professor Binns in an aggravated  *151*  tone.",Gryffindor
Alicia,chamber_of_secrets," (I Oliver, this is insane,"" said Alicia Spinner angrily.",Slytherin
Professor,chamber_of_secrets," ""There was a bunch of grapes next to him,"" said Professor McGonagall.",Ravenclaw
Professor,chamber_of_secrets," ""Yes,"" said Professor McGonagall.",No Entry
Professor,chamber_of_secrets,"Harry looked up nervously at Lockhart and said, ""Professor, could you show me that blocking thing again?""",No Entry
Justin,chamber_of_secrets," ""So anyway,"" a stout boy was saying, ""I told Justin to hide up in our dormitory.",Slytherin
Hannah,chamber_of_secrets,"  ""He always seems so nice, though,"" said Hannah uncertainly, ""and, well, he's the one who made You-Know-Who disappear.",Slytherin
Ernie,chamber_of_secrets," ""All I saw,"" said Ernie stubbornly, though he was trembling as he spoke, ""was you speaking Parseltongue and chasing the snake toward Justin.",Gryffindor
Ernie,chamber_of_secrets,"  ""It was a very near miss,"" said Ernie.",Gryffindor
